id,key,value,type
4897108196,ref,2753,regular
4897108215,emergency,fire_hydrant,regular
4897108215,diameter,100,fire_hydrant
4897108215,position,sidewalk,fire_hydrant
4897108215,type,underground,fire_hydrant
4897108215,ref,2752,regular
4897109038,emergency,fire_hydrant,regular
4897109038,diameter,100,fire_hydrant
4897109038,position,sidewalk,fire_hydrant
4897109038,type,underground,fire_hydrant
4897109038,ref,2751,regular
4897109047,emergency,fire_hydrant,regular
4897109047,diameter,150,fire_hydrant
4897109047,position,sidewalk,fire_hydrant
4897109047,type,underground,fire_hydrant
4897109047,ref,2390,regular
4897109048,emergency,fire_hydrant,regular
4897109048,diameter,150,fire_hydrant
4897109048,position,sidewalk,fire_hydrant
4897109048,type,underground,fire_hydrant
4897109048,ref,2391,regular
4897109049,emergency,fire_hydrant,regular
4897109049,diameter,150,fire_hydrant
4897109049,position,sidewalk,fire_hydrant
4897109049,type,underground,fire_hydrant
4897109049,ref,2392,regular
4897109050,emergency,fire_hydrant,regular
4897109050,diameter,150,fire_hydrant
4897109050,position,sidewalk,fire_hydrant
4897109050,type,underground,fire_hydrant
4897109050,ref,2393,regular
4897109051,emergency,fire_hydrant,regular
4897109051,diameter,150,fire_hydrant
4897109051,position,sidewalk,fire_hydrant
4897109051,type,underground,fire_hydrant
4897109051,ref,2394,regular
4897109052,emergency,fire_hydrant,regular
4897109052,diameter,100,fire_hydrant
4897109052,position,lane,fire_hydrant
4897109052,type,underground,fire_hydrant
4897109052,ref,1688,regular
4897109053,highway,give_way,regular
4897109054,highway,give_way,regular
4897109073,emergency,fire_hydrant,regular
4897109073,diameter,100,fire_hydrant
4897109073,position,sidewalk,fire_hydrant
4897109073,type,underground,fire_hydrant
4897109073,ref,3205,regular
4897109074,emergency,fire_hydrant,regular
4897109074,diameter,150,fire_hydrant
4897109074,position,sidewalk,fire_hydrant
4897109074,type,underground,fire_hydrant
4897109074,ref,2246,regular
4897109075,emergency,fire_hydrant,regular
4897109075,diameter,150,fire_hydrant
4897109075,position,sidewalk,fire_hydrant
4897109075,type,underground,fire_hydrant
4897109075,ref,17,regular
4897109076,emergency,fire_hydrant,regular
4897109076,diameter,100,fire_hydrant
4897109076,position,sidewalk,fire_hydrant
4897109076,type,underground,fire_hydrant
4897109076,ref,5,regular
4897109077,emergency,fire_hydrant,regular
4897109077,diameter,200,fire_hydrant
4897109077,position,sidewalk,fire_hydrant
4897109077,type,underground,fire_hydrant
4897109077,ref,21,regular
4897109078,emergency,fire_hydrant,regular
4897109078,diameter,200,fire_hydrant
4897109078,position,sidewalk,fire_hydrant
4897109078,type,underground,fire_hydrant
4897109078,ref,2248,regular
4897109079,emergency,fire_hydrant,regular
4897109079,diameter,200,fire_hydrant
4897109079,position,sidewalk,fire_hydrant
4897109079,type,underground,fire_hydrant
4897109079,ref,2249,regular
4897109080,emergency,fire_hydrant,regular
4897109080,diameter,150,fire_hydrant
4897109080,position,sidewalk,fire_hydrant
4897109080,type,underground,fire_hydrant
4897109080,ref,2233,regular
4897680615,emergency,fire_hydrant,regular
4897680615,diameter,200,fire_hydrant
4897680615,position,lane,fire_hydrant
4897680615,type,underground,fire_hydrant
4897680615,ref,2820,regular
4897680732,emergency,fire_hydrant,regular
4897680732,diameter,100,fire_hydrant
4897680732,position,lane,fire_hydrant
4897680732,type,underground,fire_hydrant
4897680732,ref,2792,regular
4897680758,emergency,fire_hydrant,regular
4897680758,diameter,100,fire_hydrant
4897680758,position,sidewalk,fire_hydrant
4897680758,type,underground,fire_hydrant
4897680758,ref,2749,regular
4897680767,emergency,fire_hydrant,regular
4897680767,diameter,100,fire_hydrant
4897680767,position,lane,fire_hydrant
4897680767,type,underground,fire_hydrant
4897680767,ref,2748,regular
4897680768,entrance,yes,regular
4897680769,entrance,yes,regular
4897680770,entrance,yes,regular
4897680771,entrance,yes,regular
4897680772,entrance,yes,regular
4897680773,entrance,yes,regular
4897680774,entrance,yes,regular
4897680775,entrance,yes,regular
4897680780,emergency,fire_hydrant,regular
4897680780,diameter,100,fire_hydrant
4897680780,position,sidewalk,fire_hydrant
4897680780,type,underground,fire_hydrant
4897680780,ref,2747,regular
4897680781,emergency,fire_hydrant,regular
4897680781,diameter,200,fire_hydrant
4897680781,position,lane,fire_hydrant
4897680781,type,underground,fire_hydrant
4897680781,ref,2843,regular
4897680802,emergency,fire_hydrant,regular
4897680802,diameter,100,fire_hydrant
4897680802,position,sidewalk,fire_hydrant
4897680802,type,underground,fire_hydrant
4897680802,ref,2428,regular
4897680825,direction,backward,regular
4897680825,highway,give_way,regular
4897680830,emergency,fire_hydrant,regular
4897680830,diameter,200,fire_hydrant
4897680830,position,lane,fire_hydrant
4897680830,type,underground,fire_hydrant
4897680830,ref,2819,regular
4897680831,emergency,fire_hydrant,regular
4897680831,diameter,200,fire_hydrant
4897680831,position,lane,fire_hydrant
4897680831,type,underground,fire_hydrant
4897680831,ref,3564,regular
4900006424,emergency,fire_hydrant,regular
4900006424,diameter,200,fire_hydrant
4900006424,position,green,fire_hydrant
4900006424,type,underground,fire_hydrant
4900006424,ref,3579,regular
4900006482,emergency,fire_hydrant,regular
4900006482,diameter,100,fire_hydrant
4900006482,position,lane,fire_hydrant
4900006482,type,underground,fire_hydrant
4900006482,ref,3581,regular
4902397591,natural,tree,regular
4902397592,natural,tree,regular
4902428711,natural,tree,regular
4902428712,natural,tree,regular
4902428713,natural,tree,regular
4902428714,natural,tree,regular
4902428715,natural,tree,regular
4902428716,natural,tree,regular
4902428717,natural,tree,regular
4902428718,natural,tree,regular
4902428719,natural,tree,regular
4902428720,natural,tree,regular
4902428721,natural,tree,regular
4904434217,emergency,fire_hydrant,regular
4904434217,diameter,100,fire_hydrant
4904434217,position,green,fire_hydrant
4904434217,type,underground,fire_hydrant
4904434217,ref,3062,regular
4904437242,emergency,fire_hydrant,regular
4904437242,diameter,100,fire_hydrant
4904437242,position,lane,fire_hydrant
4904437242,type,underground,fire_hydrant
4904437242,ref,3063,regular
4907851891,emergency,fire_hydrant,regular
4907851891,diameter,150,fire_hydrant
4907851891,position,sidewalk,fire_hydrant
4907851891,type,underground,fire_hydrant
4907851891,ref,2389,regular
4907851914,emergency,fire_hydrant,regular
4907851914,diameter,100,fire_hydrant
4907851914,position,sidewalk,fire_hydrant
4907851914,type,underground,fire_hydrant
4907851914,ref,2759,regular
4907862174,emergency,fire_hydrant,regular
4907862174,diameter,100,fire_hydrant
4907862174,position,sidewalk,fire_hydrant
4907862174,type,underground,fire_hydrant
4907862174,ref,2760,regular
4907862175,emergency,fire_hydrant,regular
4907862175,diameter,150,fire_hydrant
4907862175,position,sidewalk,fire_hydrant
4907862175,type,underground,fire_hydrant
4907862175,ref,224,regular
4908541158,emergency,fire_hydrant,regular
4908541158,diameter,100,fire_hydrant
4908541158,position,sidewalk,fire_hydrant
4908541158,type,underground,fire_hydrant
4908541158,ref,3255,regular
4908541169,direction,forward,regular
4908541169,highway,give_way,regular
4908541170,emergency,fire_hydrant,regular
4908541170,diameter,150,fire_hydrant
4908541170,position,sidewalk,fire_hydrant
4908541170,type,underground,fire_hydrant
4908541170,ref,2761,regular
4908734025,city,Elmshorn,addr
4908734025,housenumber,2,addr
4908734025,postcode,25335,addr
4908734025,street,Reeperbahn,addr
4908734025,entrance,yes,regular
4908734030,direction,backward,regular
4908734030,highway,give_way,regular
4909585996,access,private,regular
4909585996,amenity,parking,regular
4909585996,layer,-1,regular
4909585996,parking,underground,regular
4910666454,highway,turning_circle,regular
4910792282,bus,yes,regular
4910792282,highway,bus_stop,regular
4910792282,name,"Uetersen, Klostermühle",regular
4910792282,public_transport,platform,regular
4910792875,natural,tree,regular
4910792876,natural,tree,regular
4910792877,natural,tree,regular
4910792878,natural,tree,regular
4910792879,natural,tree,regular
4910792880,natural,tree,regular
4910792881,natural,tree,regular
4910792883,crossing,unmarked,regular
4910792883,highway,crossing,regular
4910792884,crossing,unmarked,regular
4910792884,highway,crossing,regular
4910792884,kerb,yes,regular
4910792884,tactile_paving,no,regular
4910792887,crossing,unmarked,regular
4910792887,highway,crossing,regular
4910829742,natural,tree,regular
4910829743,natural,tree,regular
4910829744,natural,tree,regular
4910829745,natural,tree,regular
4910829746,natural,tree,regular
4910829747,natural,tree,regular
4910829748,natural,tree,regular
4910829749,natural,tree,regular
4910829750,natural,tree,regular
4910829786,crossing,traffic_signals,regular
4910829786,highway,crossing,regular
4910829800,natural,tree,regular
4910829801,natural,tree,regular
4910829802,natural,tree,regular
4910829803,natural,tree,regular
4910829804,natural,tree,regular
4910829805,natural,tree,regular
4910829806,natural,tree,regular
4910829807,natural,tree,regular
4910829808,natural,tree,regular
4910829809,natural,tree,regular
4910829810,natural,tree,regular
4910829811,natural,tree,regular
4910829812,natural,tree,regular
4910829813,natural,tree,regular
4910829814,natural,tree,regular
4911243829,natural,tree,regular
4911243830,natural,tree,regular
4911243831,natural,tree,regular
4911243832,natural,tree,regular
4911243833,natural,tree,regular
4911243834,natural,tree,regular
4911243835,natural,tree,regular
4911243836,natural,tree,regular
4911243837,natural,tree,regular
4911243838,natural,tree,regular
4911243839,natural,tree,regular
4911243840,natural,tree,regular
4911243841,natural,tree,regular
4911243842,natural,tree,regular
4911243843,natural,tree,regular
4911243844,natural,tree,regular
4911243845,natural,tree,regular
4911243846,natural,tree,regular
4911243847,natural,tree,regular
4911243848,natural,tree,regular
4911243849,natural,tree,regular
4911243850,natural,tree,regular
4911243851,natural,tree,regular
4911243852,natural,tree,regular
4911243853,natural,tree,regular
4911243854,natural,tree,regular
4911243855,natural,tree,regular
4911243856,natural,tree,regular
4911243857,natural,tree,regular
4911243858,natural,tree,regular
4911243859,natural,tree,regular
4911243860,natural,tree,regular
4911243861,natural,tree,regular
4911243862,natural,tree,regular
4911243863,natural,tree,regular
4911243864,natural,tree,regular
4911243865,natural,tree,regular
4911243866,natural,tree,regular
4911243867,natural,tree,regular
4911243868,natural,tree,regular
4911243869,natural,tree,regular
4911243870,natural,tree,regular
4911243871,natural,tree,regular
4911243872,natural,tree,regular
4911243873,natural,tree,regular
4911243874,natural,tree,regular
4911243875,natural,tree,regular
4911243876,natural,tree,regular
4911243877,natural,tree,regular
4911243878,natural,tree,regular
4911243879,natural,tree,regular
4911243880,natural,tree,regular
4911243881,natural,tree,regular
4911243882,natural,tree,regular
4911243883,natural,tree,regular
4911243884,natural,tree,regular
4911243885,natural,tree,regular
4911243886,natural,tree,regular
4911243887,natural,tree,regular
4911243888,natural,tree,regular
4911243889,natural,tree,regular
4911243890,natural,tree,regular
4911243891,natural,tree,regular
4911243892,natural,tree,regular
4911243893,natural,tree,regular
4911243894,natural,tree,regular
4911243895,natural,tree,regular
4911243896,natural,tree,regular
4911243897,natural,tree,regular
4911243898,natural,tree,regular
4911243899,natural,tree,regular
4911243900,natural,tree,regular
4911243901,natural,tree,regular
4911243902,natural,tree,regular
4911243903,natural,tree,regular
4911243904,natural,tree,regular
4911243905,natural,tree,regular
4911243906,natural,tree,regular
4911243907,natural,tree,regular
4911243908,natural,tree,regular
4911243909,natural,tree,regular
4911243910,natural,tree,regular
4912076648,highway,turning_circle,regular
4914127477,entrance,main,regular
4914141233,access,customers,regular
4914141233,barrier,gate,regular
4914141241,access,customers,regular
4914141241,barrier,gate,regular
4914141247,entrance,main,regular
4914141248,entrance,main,regular
4916239742,highway,turning_circle,regular
4917576152,highway,bus_stop,regular
4917576152,name,"Uetersen, Nils-Alwall-Weg",regular
4917576152,network,HVV,regular
4917576152,operator,HVV,regular
4917576153,highway,bus_stop,regular
4917576153,name,"Uetersen, Nils-Alwall-Weg",regular
4917576153,network,HVV,regular
4917576153,operator,HVV,regular
4917576154,highway,bus_stop,regular
4917576154,name,"Tornesch, Uetersener Straße",regular
4917576154,network,HVV,regular
4917576154,operator,HVV,regular
4917576155,highway,bus_stop,regular
4917576155,name,"Tornesch, Post",regular
4917576155,network,HVV,regular
4917576155,operator,HVV,regular
4917576156,highway,bus_stop,regular
4917576156,name,"Uetersen, Famila",regular
4917576156,public_transport,platform,regular
4917576156,route_ref,489;589;6661;6663,regular
4917576156,shelter,no,regular
4917576156,wheelchair,limited,regular
4917654186,highway,bus_stop,regular
4917654186,name,Bf. Tornesch (Hamburger Straße),regular
4917654186,network,HVV,regular
4917654186,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654186,public_transport,platform,regular
4917654187,highway,bus_stop,regular
4917654187,name,Bf. Tornesch (Zauberflöte),regular
4917654187,network,HVV,regular
4917654187,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654187,public_transport,platform,regular
4917654187,route_ref,6668,regular
4917654187,shelter,no,regular
4917654188,highway,bus_stop,regular
4917654188,name,"Tornesch, Torneum",regular
4917654188,network,HVV,regular
4917654188,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654189,highway,bus_stop,regular
4917654189,name,"Tornesch, Torneum",regular
4917654189,network,HVV,regular
4917654189,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654190,highway,bus_stop,regular
4917654190,name,"Tornesch, Großer Moorweg 45",regular
4917654190,network,HVV,regular
4917654190,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654191,highway,bus_stop,regular
4917654191,name,"Tornesch, Großer Moorweg 45",regular
4917654191,network,HVV,regular
4917654191,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654192,highway,bus_stop,regular
4917654192,name,"Tornesch, Aalkamp",regular
4917654192,network,HVV,regular
4917654192,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654192,public_transport,platform,regular
4917654193,highway,bus_stop,regular
4917654193,name,"Tornesch, Aalkamp",regular
4917654193,network,HVV,regular
4917654193,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654193,public_transport,platform,regular
4917654194,highway,bus_stop,regular
4917654194,name,"Ahrenlohe, Hörnweg",regular
4917654194,network,HVV,regular
4917654194,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654194,public_transport,platform,regular
4917654194,route_ref,6668,regular
4917654194,shelter,no,regular
4917654195,highway,bus_stop,regular
4917654195,name,"Ahrenlohe, Hörnweg",regular
4917654195,network,HVV,regular
4917654195,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654195,public_transport,platform,regular
4917654195,route_ref,6668,regular
4917654195,shelter,no,regular
4917654196,highway,bus_stop,regular
4917654196,name,"Ahrenlohe, Prisdorfer Weg",regular
4917654196,network,HVV,regular
4917654196,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654196,public_transport,platform,regular
4917654196,route_ref,6668,regular
4917654196,shelter,no,regular
4917654197,highway,bus_stop,regular
4917654197,name,"Ahrenlohe, Prisdorfer Weg",regular
4917654197,network,HVV,regular
4917654197,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654197,public_transport,platform,regular
4917654197,route_ref,6668,regular
4917654197,shelter,no,regular
4917654198,highway,bus_stop,regular
4917654198,name,"Tornesch, Lise-Meitner-Allee (Nord)",regular
4917654198,network,HVV,regular
4917654198,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654198,public_transport,platform,regular
4917654198,route_ref,6668,regular
4917654198,shelter,no,regular
4917654199,highway,bus_stop,regular
4917654199,name,"Tornesch, Lise-Meitner-Allee (Nord)",regular
4917654199,network,HVV,regular
4917654199,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654199,public_transport,platform,regular
4917654199,route_ref,6668,regular
4917654199,shelter,no,regular
4917654200,highway,bus_stop,regular
4917654200,name,"Tornesch, Asperhorner Weg",regular
4917654200,network,HVV,regular
4917654200,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654200,public_transport,platform,regular
4917654200,route_ref,185;6668,regular
4917654200,shelter,no,regular
4917654201,highway,bus_stop,regular
4917654201,name,"Tornesch, Asperhorner Weg",regular
4917654201,network,HVV,regular
4917654201,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654201,public_transport,platform,regular
4917654201,route_ref,185;6668,regular
4917654201,shelter,no,regular
4917654202,highway,bus_stop,regular
4917654202,name,"Tornesch, Hypatia-Straße",regular
4917654202,network,HVV,regular
4917654202,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654202,public_transport,platform,regular
4917654202,route_ref,185;6668,regular
4917654203,highway,bus_stop,regular
4917654203,name,"Tornesch, Hypatia-Straße",regular
4917654203,network,HVV,regular
4917654203,operator,KViP - Kreisverkehrsgesellschaft in Pinneberg mbH,regular
4917654203,public_transport,platform,regular
4917654203,route_ref,185;6668,regular
4920173036,city,Elmshorn,addr
4920173036,housenumber,11,addr
4920173036,postcode,25335,addr
4920173036,street,Reeperbahn,addr
4920173036,entrance,yes,regular
4920173037,city,Elmshorn,addr
4920173037,housenumber,13,addr
4920173037,postcode,25335,addr
4920173037,street,Reeperbahn,addr
4920173037,entrance,yes,regular
4920829023,emergency,fire_hydrant,regular
4920829023,diameter,150,fire_hydrant
4920829023,position,green,fire_hydrant
4920829023,type,underground,fire_hydrant
4920829023,ref,3490,regular
4920829030,emergency,fire_hydrant,regular
4920829030,diameter,150,fire_hydrant
4920829030,position,sidewalk,fire_hydrant
4920829030,type,underground,fire_hydrant
4920829031,emergency,fire_hydrant,regular
4920829031,diameter,150,fire_hydrant
4920829031,position,green,fire_hydrant
4920829031,type,underground,fire_hydrant
4920829031,ref,3488,regular
4920829036,emergency,fire_hydrant,regular
4920829036,diameter,200,fire_hydrant
4920829036,position,lane,fire_hydrant
4920829036,type,underground,fire_hydrant
4920829036,ref,1743,regular
4920829041,emergency,fire_hydrant,regular
4920829041,diameter,100,fire_hydrant
4920829041,position,sidewalk,fire_hydrant
4920829041,type,underground,fire_hydrant
4920829041,ref,3585,regular
4920829046,emergency,fire_hydrant,regular
4920829046,diameter,200,fire_hydrant
4920829046,position,lane,fire_hydrant
4920829046,type,pillar,fire_hydrant
4920829046,ref,3586,regular
4920829047,emergency,fire_hydrant,regular
4920829047,diameter,200,fire_hydrant
4920829047,position,lane,fire_hydrant
4920829047,type,underground,fire_hydrant
4920829047,ref,1026,regular
4920829048,emergency,fire_hydrant,regular
4920829048,diameter,200,fire_hydrant
4920829048,position,sidewalk,fire_hydrant
4920829048,type,underground,fire_hydrant
4920829048,ref,3582,regular
4920829049,man_made,street_cabinet,regular
4920829049,operator,Stadtwerke Elmshorn,regular
4920829049,power,substation,regular
4920829049,ref,029,regular
4920829049,street_cabinet,power,regular
4920829049,substation,minor_distribution,regular
4920829050,emergency,fire_hydrant,regular
4920829050,diameter,200,fire_hydrant
4920829050,position,lane,fire_hydrant
4920829050,type,underground,fire_hydrant
4920829050,ref,3580,regular
4920829095,emergency,fire_hydrant,regular
4920829095,diameter,200,fire_hydrant
4920829095,position,lane,fire_hydrant
4920829095,type,underground,fire_hydrant
4920829095,ref,2821,regular
4920829251,emergency,fire_hydrant,regular
4920829251,diameter,150,fire_hydrant
4920829251,position,green,fire_hydrant
4920829251,type,pillar,fire_hydrant
4920829251,ref,1739,regular
4920829281,emergency,fire_hydrant,regular
4920829281,diameter,150,fire_hydrant
4920829281,position,green,fire_hydrant
4920829281,type,underground,fire_hydrant
4920829281,ref,1738,regular
4920829282,emergency,fire_hydrant,regular
4920829282,diameter,100,fire_hydrant
4920829282,position,sidewalk,fire_hydrant
4920829282,type,underground,fire_hydrant
4920829282,ref,3276,regular
4922006188,city,Elmshorn,addr
4922006188,housenumber,17,addr
4922006188,postcode,25336,addr
4922006188,street,Heinrich-Hauschildt-Straße,addr
4922006188,entrance,yes,regular
4922006189,city,Elmshorn,addr
4922006189,housenumber,15,addr
4922006189,postcode,25336,addr
4922006189,street,Heinrich-Hauschildt-Straße,addr
4922006189,entrance,yes,regular
4922006190,city,Elmshorn,addr
4922006190,housenumber,16,addr
4922006190,postcode,25336,addr
4922006190,street,Heinrich-Hauschildt-Straße,addr
4922006190,entrance,yes,regular
4922006191,city,Elmshorn,addr
4922006191,housenumber,14,addr
4922006191,postcode,25336,addr
4922006191,street,Heinrich-Hauschildt-Straße,addr
4922006191,entrance,yes,regular
4922006192,emergency,fire_hydrant,regular
4922006192,diameter,100,fire_hydrant
4922006192,position,sidewalk,fire_hydrant
4922006192,type,underground,fire_hydrant
4922006192,ref,2727,regular
4922006193,city,Elmshorn,addr
4922006193,housenumber,21,addr
4922006193,postcode,25336,addr
4922006193,street,Heinrich-Hauschildt-Straße,addr
4922006193,entrance,yes,regular
4922006194,city,Elmshorn,addr
4922006194,housenumber,19,addr
4922006194,postcode,25336,addr
4922006194,street,Heinrich-Hauschildt-Straße,addr
4922006194,entrance,yes,regular
4922006195,city,Elmshorn,addr
4922006195,housenumber,18,addr
4922006195,postcode,25336,addr
4922006195,street,Heinrich-Hauschildt-Straße,addr
4922006195,entrance,yes,regular
4922006196,city,Elmshorn,addr
4922006196,housenumber,20,addr
4922006196,postcode,25336,addr
4922006196,street,Heinrich-Hauschildt-Straße,addr
4922006196,entrance,yes,regular
4922006199,city,Elmshorn,addr
4922006199,housenumber,13a,addr
4922006199,postcode,25336,addr
4922006199,street,Heidkamp,addr
4922006199,entrance,yes,regular
4922006200,city,Elmshorn,addr
4922006200,housenumber,13,addr
4922006200,postcode,25336,addr
4922006200,street,Heidkamp,addr
4922006200,entrance,yes,regular
4922006201,city,Elmshorn,addr
4922006201,housenumber,11,addr
4922006201,postcode,25336,addr
4922006201,street,Heidkamp,addr
4922006201,entrance,yes,regular
4922006202,city,Elmshorn,addr
4922006202,housenumber,9,addr
4922006202,postcode,25336,addr
4922006202,street,Heidkamp,addr
4922006202,entrance,yes,regular
4922006203,city,Elmshorn,addr
4922006203,housenumber,7,addr
4922006203,postcode,25336,addr
4922006203,street,Heidkamp,addr
4922006203,entrance,yes,regular
4922006204,city,Elmshorn,addr
4922006204,housenumber,5,addr
4922006204,postcode,25336,addr
4922006204,street,Heidkamp,addr
4922006204,entrance,yes,regular
4922006205,city,Elmshorn,addr
4922006205,housenumber,3a,addr
4922006205,postcode,25336,addr
4922006205,street,Heidkamp,addr
4922006205,entrance,yes,regular
4922006206,city,Elmshorn,addr
4922006206,housenumber,3,addr
4922006206,postcode,25336,addr
4922006206,street,Heidkamp,addr
4922006206,entrance,yes,regular
4922006207,city,Elmshorn,addr
4922006207,housenumber,1,addr
4922006207,postcode,25336,addr
4922006207,street,Heidkamp,addr
4922006207,entrance,yes,regular
4922006212,city,Elmshorn,addr
4922006212,housenumber,67,addr
4922006212,postcode,25336,addr
4922006212,street,Morthorststraße,addr
4922006212,entrance,yes,regular
4922006213,city,Elmshorn,addr
4922006213,housenumber,65,addr
4922006213,postcode,25336,addr
4922006213,street,Morthorststraße,addr
4922006213,entrance,yes,regular
4922006214,city,Elmshorn,addr
4922006214,housenumber,63,addr
4922006214,postcode,25336,addr
4922006214,street,Morthorststraße,addr
4922006214,entrance,yes,regular
4922006215,city,Elmshorn,addr
4922006215,housenumber,61,addr
4922006215,postcode,25336,addr
4922006215,street,Morthorststraße,addr
4922006215,entrance,yes,regular
4922006216,city,Elmshorn,addr
4922006216,housenumber,59,addr
4922006216,postcode,25336,addr
4922006216,street,Morthorststraße,addr
4922006216,entrance,yes,regular
4922006217,city,Elmshorn,addr
4922006217,housenumber,59a,addr
4922006217,postcode,25336,addr
4922006217,street,Morthorststraße,addr
4922006217,entrance,yes,regular
4922006218,city,Elmshorn,addr
4922006218,housenumber,59b,addr
4922006218,postcode,25336,addr
4922006218,street,Morthorststraße,addr
4922006218,entrance,yes,regular
4922006723,city,Elmshorn,addr
4922006723,housenumber,69,addr
4922006723,postcode,25336,addr
4922006723,street,Morthorststraße,addr
4922006723,entrance,yes,regular
4922006724,city,Elmshorn,addr
4922006724,housenumber,71,addr
4922006724,postcode,25336,addr
4922006724,street,Morthorststraße,addr
4922006724,entrance,yes,regular
4922006725,city,Elmshorn,addr
4922006725,housenumber,73,addr
4922006725,postcode,25336,addr
4922006725,street,Morthorststraße,addr
4922006725,entrance,yes,regular
4922006726,city,Elmshorn,addr
4922006726,housenumber,75,addr
4922006726,postcode,25336,addr
4922006726,street,Morthorststraße,addr
4922006726,entrance,yes,regular
4922006727,city,Elmshorn,addr
4922006727,housenumber,77,addr
4922006727,postcode,25336,addr
4922006727,street,Morthorststraße,addr
4922006727,entrance,yes,regular
4922006750,city,Elmshorn,addr
4922006750,housenumber,91,addr
4922006750,postcode,25336,addr
4922006750,street,Morthorststraße,addr
4922006750,entrance,yes,regular
4922006751,city,Elmshorn,addr
4922006751,housenumber,89,addr
4922006751,postcode,25336,addr
4922006751,street,Morthorststraße,addr
4922006751,entrance,yes,regular
4922006752,city,Elmshorn,addr
4922006752,housenumber,87,addr
4922006752,postcode,25336,addr
4922006752,street,Morthorststraße,addr
4922006752,entrance,yes,regular
4922006753,city,Elmshorn,addr
4922006753,housenumber,85,addr
4922006753,postcode,25336,addr
4922006753,street,Morthorststraße,addr
4922006753,entrance,yes,regular
4922006754,city,Elmshorn,addr
4922006754,housenumber,83,addr
4922006754,postcode,25336,addr
4922006754,street,Morthorststraße,addr
4922006754,entrance,yes,regular
4922006755,city,Elmshorn,addr
4922006755,housenumber,81,addr
4922006755,postcode,25336,addr
4922006755,street,Morthorststraße,addr
4922006755,entrance,yes,regular
4922006756,city,Elmshorn,addr
4922006756,housenumber,79,addr
4922006756,postcode,25336,addr
4922006756,street,Morthorststraße,addr
4922006756,entrance,yes,regular
4922006762,city,Elmshorn,addr
4922006762,housenumber,46a,addr
4922006762,postcode,25336,addr
4922006762,street,Morthorststraße,addr
4922006762,entrance,yes,regular
4922006763,city,Elmshorn,addr
4922006763,housenumber,46,addr
4922006763,postcode,25336,addr
4922006763,street,Morthorststraße,addr
4922006763,entrance,yes,regular
4922006768,city,Elmshorn,addr
4922006768,housenumber,24,addr
4922006768,postcode,25336,addr
4922006768,street,Heinrich-Hauschildt-Straße,addr
4922006768,entrance,yes,regular
4922006769,city,Elmshorn,addr
4922006769,housenumber,22,addr
4922006769,postcode,25336,addr
4922006769,street,Heinrich-Hauschildt-Straße,addr
4922006769,entrance,yes,regular
4922006770,highway,give_way,regular
4922006771,city,Elmshorn,addr
4922006771,housenumber,25,addr
4922006771,postcode,25336,addr
4922006771,street,Heinrich-Hauschildt-Straße,addr
4922006771,entrance,yes,regular
4922006772,city,Elmshorn,addr
4922006772,housenumber,23,addr
4922006772,postcode,25336,addr
4922006772,street,Heinrich-Hauschildt-Straße,addr
4922006772,entrance,yes,regular
4922549641,city,Elmshorn,addr
4922549641,housenumber,24,addr
4922549641,postcode,25336,addr
4922549641,street,Konrad-Struve-Straße,addr
4922549641,entrance,yes,regular
4922549642,city,Elmshorn,addr
4922549642,housenumber,22,addr
4922549642,postcode,25336,addr
4922549642,street,Konrad-Struve-Straße,addr
4922549642,entrance,yes,regular
4922549643,city,Elmshorn,addr
4922549643,housenumber,20,addr
4922549643,postcode,25336,addr
4922549643,street,Konrad-Struve-Straße,addr
4922549643,entrance,yes,regular
4922549644,city,Elmshorn,addr
4922549644,housenumber,18,addr
4922549644,postcode,25336,addr
4922549644,street,Konrad-Struve-Straße,addr
4922549644,entrance,yes,regular
4922549645,city,Elmshorn,addr
4922549645,housenumber,16,addr
4922549645,postcode,25336,addr
4922549645,street,Konrad-Struve-Straße,addr
4922549645,entrance,yes,regular
4922549646,city,Elmshorn,addr
4922549646,housenumber,14,addr
4922549646,postcode,25336,addr
4922549646,street,Konrad-Struve-Straße,addr
4922549646,entrance,yes,regular
4922549647,city,Elmshorn,addr
4922549647,housenumber,12,addr
4922549647,postcode,25336,addr
